row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,443.640.689.288,392.680.641.778,443640689288.0,392680641778.0
- Khách hàng trả trước liên quan đến dự án Cụm công nghiệp Khúc Xuyên,- Khách hàng trả trước liên quan đến dự án Cụm công nghiệp Khúc Xuyên,- Khách hàng trả trước liên quan đến dự án Cụm công nghiệp Khúc Xuyên,15.661.028.600,80.727.620.400,15661028600.0,80727620400.0
- Người mua trả tiền trước cho dự án Lotus,- Người mua trả tiền trước cho dự án Lotus,- Người mua trả tiền trước cho dự án Lotus,149.103.920.533,181.119.633.689,149103920533.0,181119633689.0
- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,278.875.740.155,130.833.387.689,278875740155.0,130833387689.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),144.252.308.213,159.007.575.331,144252308213.0,159007575331.0
Các bên liên quan trả tiền trước(Thuyết minh số 30),Các bên liên quan trả tiền trước(Thuyết minh số 30),Các bên liên quan trả tiền trước(Thuyết minh số 30),-,12.198.000,,12198000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,587.892.997.501,551.700.415.109,587892997501.0,551700415109.0
