row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",8.402.649.023.264,5.886.315.240.394,8402649023264.0,5886315240394.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,766.301.675.774,684.197.924.798,766301675774.0,684197924798.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,491.247.693.940,467.133.539.688,491247693940.0,467133539688.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,577.882.889.899,547.559.958.450,577882889899.0,547559958450.0
Chi phí khác,Chi phí khác,Chi phí khác,333.780.978.059,480.260.512.601,333780978059.0,480260512601.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.571.862.260.936,8.065.467.175.931,10571862260936.0,8065467175931.0
