row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021_1,Ngày 31 tháng 12 năm 2021_2,numeric__Ngày 31 tháng 12 năm 2021,numeric__Ngày 31 tháng 12 năm 2021_1,numeric__Ngày 31 tháng 12 năm 2021_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,84.189.792.204,12.312.197.563,71.877.594.641,84189792204.0,12312197563.0,71877594641.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,84.600.799.695,8.617.829.622,75.982.970.073,84600799695.0,8617829622.0,75982970073.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,168.790.591.899,20.930.027.185,147.860.564.714,168790591899.0,20930027185.0,147860564714.0
