row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020_1,Ngày 31 tháng 12 năm 2020_2,numeric__Ngày 31 tháng 12 năm 2020,numeric__Ngày 31 tháng 12 năm 2020_1,numeric__Ngày 31 tháng 12 năm 2020_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,126.919.861.338,20.773.524.905,106.146.336.433,126919861338.0,20773524905.0,106146336433.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,163.214.354.564,17.915.729.425,145.298.625.139,163214354564.0,17915729425.0,145298625139.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,290.134.215.902,38.689.254.330,251.444.961.572,290134215902.0,38689254330.0,251444961572.0
