row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,405.236.274.419,380.425.428.122,405236274419.0,380425428122.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,24.387.704.650,22.428.533.327,24387704650.0,22428533327.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,218.852.995.123,194.882.453.360,218852995123.0,194882453360.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,26.996.514.628,28.657.617.118,26996514628.0,28657617118.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,80.037.959.122,77.425.483.787,80037959122.0,77425483787.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,54.961.100.896,57.031.340.530,54961100896.0,57031340530.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,344.480.753.443,339.149.837.912,344480753443.0,339149837912.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,15.696.395.032,13.637.552.243,15696395032.0,13637552243.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,204.500.887.761,191.978.319.936,204500887761.0,191978319936.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,42.112.535.017,36.996.320.321,42112535017.0,36996320321.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,44.250.161.819,61.230.622.941,44250161819.0,61230622941.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,37.920.773.814,35.307.022.471,37920773814.0,35307022471.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,749.717.027.862,719.575.266.034,749717027862.0,719575266034.0
