row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn đã góp,Vốn đã góp,Vốn đã góp,,,,
Số đầu năm,Vốn đã góp > Số đầu năm,Số đầu năm,1.047.639.110.000,910.998.280.000,1047639110000.0,910998280000.0
Tăng trong năm,Vốn đã góp > Tăng trong năm,Tăng trong năm,104.755.190.000,136.640.830.000,104755190000.0,136640830000.0
Số cuối năm,Vốn đã góp > Số cuối năm,Số cuối năm,1.152.394.300.000,1.047.639.110.000,1152394300000.0,1047639110000.0
