row_label_raw,row_label_full,col_0,BÁO CÁO KẾTQUẢ HOATMãSố ĐỘNG KINHDOANH,Cho năm tài chính kết thúc ngày 31 tháng 12năm 2014(đã được trình bày trước đây),Trình bày lại,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014(được trình bày lại),numeric__BÁO CÁO KẾTQUẢ HOATMãSố ĐỘNG KINHDOANH,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12năm 2014(đã được trình bày trước đây),numeric__Trình bày lại,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014(được trình bày lại)
31,31,31,Thu nhập khác,(12),21.030.657.125,(7.327.126.212),,-12.0,21030657125.0,-7327126212.0
32,32,32,Chỉ phí khác,(12),(11.500.310.830),7.327.126.212,,-12.0,-11500310830.0,7327126212.0
