row_label_raw,row_label_full,THUYẾT MINH BẢO CẢO TẢI CHÍNH,col_1,Cho năm tài chính kết thúc ngày 31 tháng 12năm 2014(dã được trình bày trước đây),Trình bày lại,Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12năm 2014(được trình bày lại),numeric__col_1,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12năm 2014(dã được trình bày trước đây),numeric__Trình bày lại,numeric__Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12năm 2014(được trình bày lại)
"Chi phí sản xuất, kinh doanh theo yếu tố Trong đó","Chi phí sản xuất, kinh doanh theo yếu tố Trong đó","Chi phí sản xuất, kinh doanh theo yếu tố Trong đó",(14),3.530.096.837.142,(2.649.894.654.766),880.202.182.376,-14.0,3530096837142.0,-2649894654766.0,880202182376.0
Chi phí khác,Chi phí khác,Chi phí khác,(14),2.974.368.164.349,(2.649.894.654.766),324.473.509.583,-14.0,2974368164349.0,-2649894654766.0,324473509583.0
