row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm(trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm(trình bày lại)
Ngắn hạn:Đặt cọc cho mục đích đầu tư (i),Ngắn hạn:Đặt cọc cho mục đích đầu tư (i),Ngắn hạn:Đặt cọc cho mục đích đầu tư (i),3.657.287.938.085,4.233.333.333.335,3657287938085.0,4233333333335.0
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,-,13.705.263.157,,13705263157.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.657.287.938.085,4.247.038.596.492,3657287938085.0,4247038596492.0
Dải hạn:Đặt cọc cho mục đích đầu tư (ii),Dải hạn:Đặt cọc cho mục đích đầu tư (ii),Dải hạn:Đặt cọc cho mục đích đầu tư (ii),1.500.000.000.000,2.600.000.000.000,1500000000000.0,2600000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.500.000.000.000,2.600.000.000.000,1500000000000.0,2600000000000.0
