row_label_raw,row_label_full,Đối tượng nợ,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Một khách thuê trung tâm thương mại,Một khách thuê trung tâm thương mại,Một khách thuê trung tâm thương mại,,,,,,,,
Phải thu về gốc vay,Một khách thuê trung tâm thương mại > Phải thu về gốc vay,Phải thu về gốc vay,82.578.564.022,17.844.590.574,82.578.564.023,36.669.962.923,82578564022.0,17844590574.0,82578564023.0,36669962923.0
Phải thu về lãi vay,Một khách thuê trung tâm thương mại > Phải thu về lãi vay,Phải thu về lãi vay,46.817.382.149,14.971.999.137,46.817.382.146,28.051.580.791,46817382149.0,14971999137.0,46817382146.0,28051580791.0
Lãi vay chưa ghi nhận,Một khách thuê trung tâm thương mại > Lãi vay chưa ghi nhận,Lãi vay chưa ghi nhận,17.569.916.108,-,-,-,17569916108.0,,,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,,,,,,,,
Phải thu khách hàng,Các đối tượng khác > Phải thu khách hàng,Phải thu khách hàng,4.944.255.910,-,4.317.450.396,-,4944255910.0,,4317450396.0,
Tổng cộng,Các đối tượng khác > Tổng cộng,Tổng cộng,151.910.118.189,32.816.589.711,133.713.396.565,64.721.543.714,151910118189.0,32816589711.0,133713396565.0,64721543714.0
