row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm(trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm(trình bày lại)
Công ty Cổ phần Đầu tư Dịch vụ Thương mạiThành phố Hồ Chí Minh (i),Công ty Cổ phần Đầu tư Dịch vụ Thương mạiThành phố Hồ Chí Minh (i),Công ty Cổ phần Đầu tư Dịch vụ Thương mạiThành phố Hồ Chí Minh (i),1.749.495.515.345,-,1749495515345.0,
Tổng Công ty Đệt may Việt Nam,Tổng Công ty Đệt may Việt Nam,Tổng Công ty Đệt may Việt Nam,552.395.000.000,551.685.000.000,552395000000.0,551685000000.0
Công ty Cổ phần Truyền thông Thanh niên,Công ty Cổ phần Truyền thông Thanh niên,Công ty Cổ phần Truyền thông Thanh niên,12.400.000.000,12.400.000.000,12400000000.0,12400000000.0
,,,2.314.290.515.345,564.085.000.000,2314290515345.0,564085000000.0
