row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính:VND > Số đầu năm(trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính:VND > Số đầu năm(trình bày lại)
Lãi trái phiếu và lãi vay phải trảTrích trước giả vốn của bất động sản đã chuyển nhượng,Lãi trái phiếu và lãi vay phải trảTrích trước giả vốn của bất động sản đã chuyển nhượng,Lãi trái phiếu và lãi vay phải trảTrích trước giả vốn của bất động sản đã chuyển nhượng,721.923.032.743,517.857.734.215,721923032743.0,517857734215.0
Lãi trái phiếu và lãi vay phải trảTrích trước giả vốn của bất động sản đã chuyển nhượng,Lãi trái phiếu và lãi vay phải trảTrích trước giả vốn của bất động sản đã chuyển nhượng,Lãi trái phiếu và lãi vay phải trảTrích trước giả vốn của bất động sản đã chuyển nhượng,17.060.421.530,17.465.480.474,17060421530.0,17465480474.0
Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,21.113.931.895,22.572.203.838,21113931895.0,22572203838.0
Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,1.494.457.470,1.561.246.867,1494457470.0,1561246867.0
Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,3.272.451.743,6.633.020.692,3272451743.0,6633020692.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,764.864.295.381,566.089.686.086,764864295381.0,566089686086.0
Trong đó:Chi phí phải trả khác,Trong đó:Chi phí phải trả khác,Trong đó:Chi phí phải trả khác,415.083.938.671,311.093.309.518,415083938671.0,311093309518.0
Chi phí phải trả các bên liên quan(Thuyết minh số 31),Chi phí phải trả các bên liên quan(Thuyết minh số 31),Chi phí phải trả các bên liên quan(Thuyết minh số 31),349.780.356.710,254.996.376.568,349780356710.0,254996376568.0
