row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm(trình bày lại) > Giá gốc,Số đầu năm(trình bày lại) > Giá trị hợp lý,Số đầu năm(trình bày lại) > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm(trình bày lại) > Giá gốc,numeric__Số đầu năm(trình bày lại) > Giá trị hợp lý,numeric__Số đầu năm(trình bày lại) > Dự phòng
- Cổ phiếu Tổng Công ty Phân bón và Hóa chất Đầu khí,- Cổ phiếu Tổng Công ty Phân bón và Hóa chất Đầu khí,- Cổ phiếu Tổng Công ty Phân bón và Hóa chất Đầu khí,32.369.112.000,17.411.112.000,(14.958.000.000),32.369.112.000,18.428.256.000,(13.940.856.000),32369112000.0,17411112000.0,-14958000000.0,32369112000.0,18428256000.0,-13940856000.0
- Cổ phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,- Cổ phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,- Cổ phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,-,-,-,73.412.301.500,56.016.740.900,(17.395.560.600),,,,73412301500.0,56016740900.0,-17395560600.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,32.369.112.000,17.411.112.000,(14.958.000.000),105.781.413.500,74.444.996.900,(31.336.416.600),32369112000.0,17411112000.0,-14958000000.0,105781413500.0,74444996900.0,-31336416600.0
