row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,6.410.849.551,-,6410849551.0,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(814.940.711),(35.879.992.526),-814940711.0,-35879992526.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.595.908.840,(35.879.992.526),5595908840.0,-35879992526.0
