row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,Công ty Thành phố Xanh,"49,10","46,75","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh","Đầu tư, xây dựng và kinh doanh bất động sản",,49.1,46.75,,
2,2,2,Công ty BDS Thăng Long,"35,00","35,00","Số 13, phố Hai Bà Trung, phường Tràng Tiền, quận Hoàn Kiểm, thành phố Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,35.0,35.0,,
3,3,3,Công ty Cổ phần Bê tông Ngoại thương,"30,00","30,00","223 Nguyễn Trọng Tuyên, Phường 10, Quận Phú Nhuận, thành phố Hồ Chí Minh","Sản xuất, bán buôn sản phẩm bê tông",,30.0,30.0,,
4,4,4,Công ty Ngọc Viễn Đông,"45,00","45,00","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh",Kinh doanh bất động sản,,45.0,45.0,,
5,5,5,Công ty M.Y.M,"39,00","39,00","Số 7 Đường Bằng Lăng 1, Khu Đồ thị Sính thải Vinhomes Riverside, phường Việt Hưng, quận Long Biên, TP Hà Nội","Sản xuất trang phục Bản buôn vải, hàng may sẵn, giày dép",,39.0,39.0,,
