row_label_raw,row_label_full,Lãi vay phải thu,Lãi vay phải trả,Lãi vay đã trả,Đơn vị tính: VNDLãi vay đã thu,numeric__Lãi vay phải trả,numeric__Lãi vay đã trả,numeric__Đơn vị tính: VNDLãi vay đã thu
113.929.175.694,113.929.175.694,113.929.175.694,-,12.223.225.001,(11.500.464.301),,12223225001.0,-11500464301.0
210.888.888.799,210.888.888.799,210.888.888.799,-,-,(210.888.888.810),,,-210888888810.0
279.402.690.676,279.402.690.676,279.402.690.676,(584.266.431),-,(294.654.246.231),-584266431.0,,-294654246231.0
253.646.698.246,253.646.698.246,253.646.698.246,-,-,(224.034.649.438),,,-224034649438.0
258.205.615.464,258.205.615.464,258.205.615.464,-,-,(131.333.876.356),,,-131333876356.0
23.482.269.904,23.482.269.904,23.482.269.904,-,-,(100.950.155.876),,,-100950155876.0
799.471.883.249,799.471.883.249,799.471.883.249,(368.110.422.915),355.350.669.307,(697.238.542.768),-368110422915.0,355350669307.0,-697238542768.0
-,-,-,(143.076.597.779),250.314.869.207,-,-143076597779.0,250314869207.0,
