row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước (trình bày lại),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (trình bày lại)
,,,III. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
33,33,33,Tiền thu từ đi vay và nợ trái phiếu,,34.263.738.869.090,25.704.535.236.395,,,34263738869090.0,25704535236395.0
34,34,34,Tiền trả nợ gốc vay và nợ trái phiếu,,(24.076.050.742.954),(9.840.571.133.333),,,-24076050742954.0,-9840571133333.0
36,36,36,Cổ tức đã trả,,-,(1.997.465.521.943),,,,-1997465521943.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,10.187.688.126.136,13.866.498.581.119,,,10187688126136.0,13866498581119.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(243.368.147.066),548.373.524.830,,,-243368147066.0,548373524830.0
60,60,60,Tiền và tương đương tiền đầu năm,,1.314.658.214.340,766.283.831.400,,,1314658214340.0,766283831400.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,3.343.115,858.110,,,3343115.0,858110.0
70,70,70,Tiền và tương đương tiền cuối năm,4,1.071.293.410.389,1.314.658.214.340,,4.0,1071293410389.0,1314658214340.0
