row_label_raw,row_label_full,Họ và tên,Chức vụ,2024Triệu đồng,2023Triệu đồng,numeric__Chức vụ,numeric__2024Triệu đồng,numeric__2023Triệu đồng
Ông Kim ByounghoBà Nguyễn Thị Phương ThảoÔng Lưu Đức KhánhÔng Nguyễn Thành ĐồÔng Nguyễn Hữu ĐặngÔng Lê Mạnh Dũng,Ông Kim ByounghoBà Nguyễn Thị Phương ThảoÔng Lưu Đức KhánhÔng Nguyễn Thành ĐồÔng Nguyễn Hữu ĐặngÔng Lê Mạnh Dũng,Ông Kim ByounghoBà Nguyễn Thị Phương ThảoÔng Lưu Đức KhánhÔng Nguyễn Thành ĐồÔng Nguyễn Hữu ĐặngÔng Lê Mạnh Dũng,"Chủ tịch, Thành viên độc lậpPhó Chủ tịch thường trựcPhó Chủ tịchPhó Chủ tịchPhó Chủ tịchPhó Chủ tịchThành viên độc lậpThành viên(từ ngày 26.4.2023)Thành viên(dến trước ngày 26.4.2023)",15.0853.6928882.4102.5141.876858-,5.1771.8511.0272.2273.5411.1714031.035,,,5.177185110272227e+30
Ông Phạm Quốc ThanhBà Nguyễn Thị Tâm,Ông Phạm Quốc ThanhBà Nguyễn Thị Tâm,Ông Phạm Quốc ThanhBà Nguyễn Thị Tâm,,27.323,16.432,,27323.0,16432.0
