row_label_raw,row_label_full,col_0,2024Triệu đồng,2023Triệu đồng,numeric__2024Triệu đồng,numeric__2023Triệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",342.322,3.415,342322.0,3415.0
Chi phí nhân viên:,Chi phí nhân viên:,Chi phí nhân viên:,,,,
- Lương và phụ cấp,Chi phí nhân viên: > - Lương và phụ cấp,- Lương và phụ cấp,6.318.273,4.628.862,6318273.0,4628862.0
- Các khoản chi đóng góp theo lương,Chi phí nhân viên: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,391.032,337.367,391032.0,337367.0
- Chi phí khác cho nhân viên,Chi phí nhân viên: > - Chi phí khác cho nhân viên,- Chi phí khác cho nhân viên,205.848,163.950,205848.0,163950.0
Chi về tài sản:,Chi về tài sản:,Chi về tài sản:,,,,
- Chi phí thuê tài sản,Chi về tài sản: > - Chi phí thuê tài sản,- Chi phí thuê tài sản,510.494,458.062,510494.0,458062.0
- Chi phí sửa chữa và nâng cấp tài sản,Chi về tài sản: > - Chi phí sửa chữa và nâng cấp tài sản,- Chi phí sửa chữa và nâng cấp tài sản,300.759,243.195,300759.0,243195.0
- Chi phí khấu hao TSCĐ,Chi về tài sản: > - Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,195.128,156.673,195128.0,156673.0
- Chi phí khác về tài sản,Chi về tài sản: > - Chi phí khác về tài sản,- Chi phí khác về tài sản,155.665,138.572,155665.0,138572.0
"Chi phí quảng cáo, tiếp thị và khuyến mãi","Chi về tài sản: > Chi phí quảng cáo, tiếp thị và khuyến mãi","Chi phí quảng cáo, tiếp thị và khuyến mãi",857.690,603.236,857690.0,603236.0
"Chi phí hội nghị, lễ tân và khách tiết","Chi về tài sản: > Chi phí hội nghị, lễ tân và khách tiết","Chi phí hội nghị, lễ tân và khách tiết",458.607,466.459,458607.0,466459.0
Chi phí bảo hiểm tiền gửi,Chi về tài sản: > Chi phí bảo hiểm tiền gửi,Chi phí bảo hiểm tiền gửi,429.995,285.163,429995.0,285163.0
Chi phí hoa hồng cho đại lý,Chi về tài sản: > Chi phí hoa hồng cho đại lý,Chi phí hoa hồng cho đại lý,418.197,598.060,418197.0,598060.0
Chi phí dịch vụ bảo vệ,Chi về tài sản: > Chi phí dịch vụ bảo vệ,Chi phí dịch vụ bảo vệ,192.559,171.420,192559.0,171420.0
"Chi phí điện thoại, bưu phí","Chi về tài sản: > Chi phí điện thoại, bưu phí","Chi phí điện thoại, bưu phí",166.530,129.171,166530.0,129171.0
"Chi phí điện, nước, vệ sinh cơ quan","Chi về tài sản: > Chi phí điện, nước, vệ sinh cơ quan","Chi phí điện, nước, vệ sinh cơ quan",141.194,104.729,141194.0,104729.0
Khác,Chi về tài sản: > Khác,Khác,896.462,640.868,896462.0,640868.0
,,,11.980.755,9.129.202,11980755.0,9129202.0
