row_label_raw,row_label_full,col_0,31.12.2024%,31.12.2023%,numeric__31.12.2024%,numeric__31.12.2023%
Các khoản phải thu bằng VND- Ngân hạn,Các khoản phải thu bằng VND- Ngân hạn,Các khoản phải thu bằng VND- Ngân hạn,"0,24 - 9,73",Không phát sinh,,
Các khoản phải thu bằng ngoại tệ- Ngân hạn,Các khoản phải thu bằng ngoại tệ- Ngân hạn,Các khoản phải thu bằng ngoại tệ- Ngân hạn,"2,00 - 6,64",Không phát sinh,,
