row_label_raw,row_label_full,col_0,31.12.2024%,31.12.2023%,numeric__31.12.2024%,numeric__31.12.2023%
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,"2,10 - 7,40",Không áp dụng,,
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,"5,10 - 7,00","4,00 - 10,30",,
