row_label_raw,row_label_full,Chỉ tiêu,1.1.2024Triệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,31.12.2024Triệu đồng,numeric__1.1.2024Triệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__31.12.2024Triệu đồng
Thuế TNDN,Thuế TNDN,Thuế TNDN,1.820.741,3.561.555,(4.466.688),915.608,1820741.0,3561555.0,-4466688.0,915608.0
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,70.529,789.739,(800.213),60.055,70529.0,789739.0,-800213.0,60055.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,20.900,618.396,(565.451),73.845,20900.0,618396.0,-565451.0,73845.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,16.675,117.493,(117.774),16.394,16675.0,117493.0,-117774.0,16394.0
Khác,Khác,Khác,-,79.341,(70.735),8.606,,79341.0,-70735.0,8606.0
,,,1.928.845,5.166.524,(6.020.861),1.074.508,1928845.0,5166524.0,-6020861.0,1074508.0
