row_label_raw,row_label_full,col_0,Thực phẩm và đồ uống,Thực phẩm và đồ uống_1,Đạm động vật,Đạm động vật_1,Khác,Khác_1,Tổng,Tổng_1,numeric__Thực phẩm và đồ uống,numeric__Thực phẩm và đồ uống_1,numeric__Đạm động vật,numeric__Đạm động vật_1,numeric__Khác,numeric__Khác_1,numeric__Tổng,numeric__Tổng_1
,,,2015Triệu VND,2014Triệu VNDPhân loại lại,2015Triệu VND,2014Triệu VNDPhân loại lại,2015Triệu VND,2014Triệu VNDPhân loại lại,2015Triệu VND,2014Triệu VNDPhân loại lại,,,,,,,,
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,13.916.891,13.294.163,14.053.644,-,2.657.875,2.825.731,30.628.410,16.119.894,13916891.0,13294163.0,14053644.0,,2657875.0,2825731.0,30628410.0,16119894.0
Lợi nhuận gộp của bộ phận,Lợi nhuận gộp của bộ phận,Lợi nhuận gộp của bộ phận,6.095.489,5.645.811,2.916.623,-,796.512,770.893,9.808.624,6.416.704,6095489.0,5645811.0,2916623.0,,796512.0,770893.0,9808624.0,6416704.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,2.052.023,2.666.839,782.474,194.773,164.636,(357.790),2.999.133,2.503.822,2052023.0,2666839.0,782474.0,194773.0,164636.0,-357790.0,2999133.0,2503822.0
Chỉ phí không phân bổ,Chỉ phí không phân bổ,Chỉ phí không phân bổ,,,,,,,(471.883),(466.780),,,,,,,-471883.0,-466780.0
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,,,,,,,2.527.250,2.037.042,,,,,,,2527250.0,2037042.0
