row_label_raw,row_label_full,col_0,TechcombankTriệu VND,CholimexTriệu VND,VHSTriệu VND,Thuận PhátTriệu VND,Lộc KhangTriệu VND,AbattoirTriệu VND,ĐN ManuTriệu VND,TổngTriệu VND,numeric__TechcombankTriệu VND,numeric__CholimexTriệu VND,numeric__VHSTriệu VND,numeric__Thuận PhátTriệu VND,numeric__Lộc KhangTriệu VND,numeric__AbattoirTriệu VND,numeric__ĐN ManuTriệu VND,numeric__TổngTriệu VND
Số dư đầu năm – phân loại lại,Số dư đầu năm – phân loại lại,Số dư đầu năm – phân loại lại,8.357.101,240.425,3.600,-,-,-,-,8.601.126,8357101.0,240425.0,3600.0,,,,,8601126.0
Tăng từ hợp nhất kinh doanh(Thuyết minh 6b) (**),Tăng từ hợp nhất kinh doanh(Thuyết minh 6b) (**),Tăng từ hợp nhất kinh doanh(Thuyết minh 6b) (**),-,-,-,7.684,5.070,6.286,8.566,27.606,,,,7684.0,5070.0,6286.0,8566.0,27606.0
Chia lợi nhuận/(lỗ) của công ty liên kết saungày mua trong năm,Chia lợi nhuận/(lỗ) của công ty liên kết saungày mua trong năm,Chia lợi nhuận/(lỗ) của công ty liên kết saungày mua trong năm,480.966,14.377,-,1.270,(54),2.222,236,499.017,480966.0,14377.0,,1270.0,-54.0,2222.0,236.0,499017.0
Bán khoản đầu tư,Bán khoản đầu tư,Bán khoản đầu tư,-,-,(3.600),-,-,-,-,(3.600),,,-3600.0,,,,,-3600.0
Số dư cuối,Số dư cuối,Số dư cuối,8.838.067,254.802,-,8.954,5.016,8.508,8.802,9.124.149,8838067.0,254802.0,,8954.0,5016.0,8508.0,8802.0,9124149.0
