row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,31/12/2015Triệu VND,1/1/2015Triệu VNDPhân loại lại,31/12/2015Triệu VND,1/1/2015Triệu VNDPhân loại lại,,,,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,,,
Ký quỹ dài hạn,Phải thu dài hạn khác > Ký quỹ dài hạn,Ký quỹ dài hạn,45.836,59.835,2.313,9.381,45836.0,59835.0,2313.0,9381.0
Lãi dài hạn phải thu,Phải thu dài hạn khác > Lãi dài hạn phải thu,Lãi dài hạn phải thu,-,4.712,-,-,,4712.0,,
Lãi trích trước phải thu từ các hoạt độngđầu tư cho vay khác (**),Phải thu dài hạn khác > Lãi trích trước phải thu từ các hoạt độngđầu tư cho vay khác (**),Lãi trích trước phải thu từ các hoạt độngđầu tư cho vay khác (**),440.103,-,-,-,440103.0,,,
Phải thu dài hạn khác từ các bên liên quan,Phải thu dài hạn khác > Phải thu dài hạn khác từ các bên liên quan,Phải thu dài hạn khác từ các bên liên quan,-,-,3.132.671,2.732.322,,,3132671.0,2732322.0
Phải thu khác (***),Phải thu dài hạn khác > Phải thu khác (***),Phải thu khác (***),1.383.086,1.383.086,-,-,1383086.0,1383086.0,,
,,,1.869.025,1.447.633,3.134.984,2.741.703,1869025.0,1447633.0,3134984.0,2741703.0
