row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Tập đoàn_2,Tập đoàn_3,Công tv,Công tv_1,Công tv_2,Công tv_3,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Tập đoàn_2,numeric__Tập đoàn_3,numeric__Công tv,numeric__Công tv_1,numeric__Công tv_2,numeric__Công tv_3
,,,31/12/2015,31/12/2015,1/1/2015,1/1/2015,31/12/2015,31/12/2015,1/1/2015,1/1/2015,,,,,,,,
,,,GộpTriệu VND,Lỗ giảm giáTriệu VND,GộpTriệu VND,Lỗ giảm giáTriệu VND,GộpTriệu VND,Lỗ giảm giáTriệu VND,GộpTriệu VND,Lỗ giảm giáTriệu VND,,,,,,,,
Trong hạn,Trong hạn,Trong hạn,3.196.906,-,6.155.593,-,3.311.576,-,6.855.545,-,3196906.0,,6155593.0,,3311576.0,,6855545.0,
Quá hạn từ 0 – 30 ngày,Quá hạn từ 0 – 30 ngày,Quá hạn từ 0 – 30 ngày,89.829,-,126.643,-,-,-,-,-,89829.0,,126643.0,,,,,
Quá hạn từ 31 – 180 ngày,Quá hạn từ 31 – 180 ngày,Quá hạn từ 31 – 180 ngày,42.304,(100),38.557,(456),-,-,-,-,42304.0,-100.0,38557.0,-456.0,,,,
Quá hạn từ 181–365 ngày,Quá hạn từ 181–365 ngày,Quá hạn từ 181–365 ngày,11.111,(2.126),537,(537),-,-,-,-,11111.0,-2126.0,537.0,-537.0,,,,
Quá hạn trên 365 ngày,Quá hạn trên 365 ngày,Quá hạn trên 365 ngày,48.603,(26.363),1.071,(1.071),-,-,-,-,48603.0,-26363.0,1071.0,-1071.0,,,,
,,,3.388.753,(28.589),6.322.401,(2.064),3.311.576,-,6.855.545,-,3388753.0,-28589.0,6322401.0,-2064.0,3311576.0,,6855545.0,
