row_label_raw,row_label_full,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (“Techcombank”) (*),"31/12/2015 > % sở hữu > 19,5%","31/12/2015 > % quyền biểu quyết > 19,5%",31/12/2015 > Giá trị ghi số theo phương pháp vốn chủ sở hữu Triệu VND > 8.838.067,31/12/2015 > Dự phòng Triệu VND > -,31/12/2015 > Giá trị hợp lý Triệu VND > (****),"31/12/2015 > % sở hữu > 19,5%_1","31/12/2015 > % quyền biểu quyết > 19,5%_1",31/12/2015 > 1/1/2015Giá trị ghi số theo phương pháp vốn chủ sở hữuTriệu VNDPhân loại lại > 8.357.101,31/12/2015 > Dự phòngTriệu VND > -,31/12/2015 > Giá trị hợp lýTriệu VND > (****),"numeric__31/12/2015 > % sở hữu > 19,5%","numeric__31/12/2015 > % quyền biểu quyết > 19,5%",numeric__31/12/2015 > Giá trị ghi số theo phương pháp vốn chủ sở hữu Triệu VND > 8.838.067,numeric__31/12/2015 > Dự phòng Triệu VND > -,numeric__31/12/2015 > Giá trị hợp lý Triệu VND > (****),"numeric__31/12/2015 > % sở hữu > 19,5%_1","numeric__31/12/2015 > % quyền biểu quyết > 19,5%_1",numeric__31/12/2015 > 1/1/2015Giá trị ghi số theo phương pháp vốn chủ sở hữuTriệu VNDPhân loại lại > 8.357.101,numeric__31/12/2015 > Dự phòngTriệu VND > -,numeric__31/12/2015 > Giá trị hợp lýTriệu VND > (****)
Công ty Cổ phần Thực phẩm Cholimex (“Cholimex”),Công ty Cổ phần Thực phẩm Cholimex (“Cholimex”),Công ty Cổ phần Thực phẩm Cholimex (“Cholimex”),"32,8%","32,8%",254.802,-,(****),"32,8%","32,8%",240.425,-,(****),0.32799999999999996,0.32799999999999996,254802.0,,,0.32799999999999996,0.32799999999999996,240425.0,,
Công ty Cổ phần Tảo Vĩnh Hảo (“VHS”) (“Tảo Vĩnh Hảo”) (***),Công ty Cổ phần Tảo Vĩnh Hảo (“VHS”) (“Tảo Vĩnh Hảo”) (***),Công ty Cổ phần Tảo Vĩnh Hảo (“VHS”) (“Tảo Vĩnh Hảo”) (***),-,-,-,-,-,"30,0%","30,0%",3.600,-,(****),,,,,,0.3,0.3,3600.0,,
Công ty Cổ phần Bao bì Thuận Phát (“Thuận Phát”) (**),Công ty Cổ phần Bao bì Thuận Phát (“Thuận Phát”) (**),Công ty Cổ phần Bao bì Thuận Phát (“Thuận Phát”) (**),"25,0%","25,0%",8.954,-,(****),-,-,-,-,-,0.25,0.25,8954.0,,,,,,,
Công ty Cổ phần Lộc Khang (“Lộc Khang”) (**),Công ty Cổ phần Lộc Khang (“Lộc Khang”) (**),Công ty Cổ phần Lộc Khang (“Lộc Khang”) (**),"26,2%","26,2%",5.016,-,(****),-,-,-,-,-,0.262,0.262,5016.0,,,,,,,
Công ty Cổ phần Abattoir Long Bình (“Abattoir”) (**),Công ty Cổ phần Abattoir Long Bình (“Abattoir”) (**),Công ty Cổ phần Abattoir Long Bình (“Abattoir”) (**),"25,0%","25,0%",8.508,-,(****),-,-,-,-,-,0.25,0.25,8508.0,,,,,,,
"Công ty Cổ phần Sản xuất, Dịch vụ và Thương mại Đồng Nai (“ĐN Manu”) (**)","Công ty Cổ phần Sản xuất, Dịch vụ và Thương mại Đồng Nai (“ĐN Manu”) (**)","Công ty Cổ phần Sản xuất, Dịch vụ và Thương mại Đồng Nai (“ĐN Manu”) (**)","21,3%","21,3%",8.802,-,(****),-,-,-,-,-,0.213,0.213,8802.0,,,,,,,
,,,,,9.124.149,-,(****),,,8.601.126,-,(****),,,9124149.0,,,,,8601126.0,,
