row_label_raw,row_label_full,col_0,31/12/2015 > % sở hữu,31/12/2015 > % quyền biểu quyết,31/12/2015 > Giá gốc Triệu VND,31/12/2015 > Dự phòng Triệu VND,31/12/2015 > Giá trị hợp lý Triệu VND,31/12/2015 > % sở hữu_1,1/1/2015 > % quyền biểu quyết,1/1/2015 > Giá gốc Triệu VND,1/1/2015 > Dự phòng Triệu VND,numeric__31/12/2015 > % sở hữu,numeric__31/12/2015 > % quyền biểu quyết,numeric__31/12/2015 > Giá gốc Triệu VND,numeric__31/12/2015 > Dự phòng Triệu VND,numeric__31/12/2015 > Giá trị hợp lý Triệu VND,numeric__31/12/2015 > % sở hữu_1,numeric__1/1/2015 > % quyền biểu quyết,numeric__1/1/2015 > Giá gốc Triệu VND,numeric__1/1/2015 > Dự phòng Triệu VND
Công ty TNHH MasanConsumerHoldings Company(trước đây là Công ty TNHH Một Thành Viên,Công ty TNHH MasanConsumerHoldings Company(trước đây là Công ty TNHH Một Thành Viên,Công ty TNHH MasanConsumerHoldings Company(trước đây là Công ty TNHH Một Thành Viên,"100,0%","100,0%",516.600,-,(*),"100,0%","100,0%",516.600,-,1.0,1.0,516600.0,,,1.0,1.0,516600.0,
"MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","99,9%","99,9%",3.816.815,-,(*),"99,9%","99,9%",2.873.314,-,0.9990000000000001,0.9990000000000001,3816815.0,,,0.9990000000000001,0.9990000000000001,2873314.0,
"MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","99,9%","99,9%",2.192.690,-,(*),-,-,-,-,0.9990000000000001,0.9990000000000001,2192690.0,,,,,,
"MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")","MasanConsumerHoldings) (""MCH"")Công ty Cổ phần Tầm Nhin Masan(trước đây là Công ty Cổ phần Tầm Nhin Ma San) (""MH"")Công ty TNHH Masan Nutri-Science(trước đây là Công ty TNHH Sam Kim) (""MNS"")",,,6.526.105,-,(*),,,3.389.914,-,,,6526105.0,,,,,3389914.0,
