row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,31/12/2015Triệu VND,1/1/2015Triệu VND,31/12/2015Triệu VND,1/1/2015Triệu VND,,,,
Trái phiếu thường,Trái phiếu thường,Trái phiếu thường,29.176.882,13.600.000,6.276.882,4.700.000,29176882.0,13600000.0,6276882.0,4700000.0
Chi phí phát hành trái phiếu chưa phân bổ (*),Chi phí phát hành trái phiếu chưa phân bổ (*),Chi phí phát hành trái phiếu chưa phân bổ (*),(428.914),-,(11.278),-,-428914.0,,-11278.0,
,,,28.747.968,13.600.000,6.265.604,4.700.000,28747968.0,13600000.0,6265604.0,4700000.0
