row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,11.200.000.000,11.200.000.000,1.300.000.000,1.300.000.000,11200000000.0,11200000000.0,1300000000.0,1300000000.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,11.200.000.000,11.200.000.000,1.300.000.000,1.300.000.000,11200000000.0,11200000000.0,1300000000.0,1300000000.0
Dải hạn,Dải hạn,Dải hạn,200.000.000,200.000.000,200.000.000,200.000.000,200000000.0,200000000.0,200000000.0,200000000.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,200.000.000,200.000.000,200.000.000,200.000.000,200000000.0,200000000.0,200000000.0,200000000.0
Cộng,Cộng,Cộng,11.400.000.000,11.400.000.000,1.500.000.000,1.500.000.000,11400000000.0,11400000000.0,1500000000.0,1500000000.0
