row_label_raw,row_label_full,Vay dài hạn ngân hàng,657.000.000.000,162.750.000.000,494.250.000.000,-,numeric__657.000.000.000,numeric__162.750.000.000,numeric__494.250.000.000,numeric__-
Trải phiếu thường,Trải phiếu thường,Trải phiếu thường,1.000.000.000.000,-,1.000.000.000.000,-,1000000000000.0,,1000000000000.0,
Cộng,Cộng,Cộng,1.657.000.000.000,162.750.000.000,1.494.250.000.000,-,1657000000000.0,162750000000.0,1494250000000.0,
