row_label_raw,row_label_full,Số đầu năm,Năm nay > 5.426.259.628,Năm trước > 2.381.038.937,numeric__Năm nay > 5.426.259.628,numeric__Năm trước > 2.381.038.937
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,8.298.057.911,10.665.575.501,8298057911.0,10665575501.0
Chi quỹ,Chi quỹ,Chi quỹ,(6.798.864.678),(7.620.354.810),-6798864678.0,-7620354810.0
Số cuối năm,Số cuối năm,Số cuối năm,6.925.452.861,5.426.259.628,6925452861.0,5426259628.0
