row_label_raw,row_label_full,Phải thu tiền bánbắt động sản,Số cuối năm > Thời gianquá hạn > Dưới 06 tháng > Từ 06 thángđến 01 năm > Từ 01 đến 02năm,Số cuối năm > Giá gốc > - > 11.040.337.991,Số cuối năm > Giátxị cóthể thu hồi > - > 11.040.337.991,Số đầu năm > Thời gianquá hạn > Dưới 06 tháng > Từ 06 thángđến 01 năm > Từ 01 đến 02năm,Số đầu năm > Giá gốc > 69.670.216.728 > 3.134.962.500 > -,Số đầu năm > Giá trị cóthể thu hồi > 69.670.216.728 > 3.134.962.500 > -,numeric__Số cuối năm > Thời gianquá hạn > Dưới 06 tháng > Từ 06 thángđến 01 năm > Từ 01 đến 02năm,numeric__Số cuối năm > Giá gốc > - > 11.040.337.991,numeric__Số cuối năm > Giátxị cóthể thu hồi > - > 11.040.337.991,numeric__Số đầu năm > Thời gianquá hạn > Dưới 06 tháng > Từ 06 thángđến 01 năm > Từ 01 đến 02năm,numeric__Số đầu năm > Giá gốc > 69.670.216.728 > 3.134.962.500 > -,numeric__Số đầu năm > Giá trị cóthể thu hồi > 69.670.216.728 > 3.134.962.500 > -
Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,Phải thu các tổchức và cá nhânkhác,,,,,,
Phải thu tiền bánbắt động sản,Phải thu các tổchức và cá nhânkhác > Phải thu tiền bánbắt động sản,Phải thu tiền bánbắt động sản,Dưới 06 tháng,71.729.327.654,71.729.327.654,Dưới 06 tháng,168.787.962.143,168.787.962.143,,71729327654.0,71729327654.0,,168787962143.0,168787962143.0
Phải thu tiền bánbắt động sản,Phải thu các tổchức và cá nhânkhác > Phải thu tiền bánbắt động sản,Phải thu tiền bánbắt động sản,Từ 06 thángđến 01 năm,55.786.348.275,55.786.348.275,Từ 06 thángđến 01 năm,64.440.874.089,64.440.874.089,,55786348275.0,55786348275.0,,64440874089.0,64440874089.0
Phải thu tiền bánbắt động sản,Phải thu các tổchức và cá nhânkhác > Phải thu tiền bánbắt động sản,Phải thu tiền bánbắt động sản,Từ 01 đến 02năm,130.424.801.762,130.424.801.762,Từ 01 đến 02năm,70.535.856.378,70.535.856.378,,130424801762.0,130424801762.0,,70535856378.0,70535856378.0
Phải thu tiền bánbắt động sản,Phải thu các tổchức và cá nhânkhác > Phải thu tiền bánbắt động sản,Phải thu tiền bánbắt động sản,Từ 02 đến 03năm,66.748.670.978,66.748.670.978,Từ 02 đến 03năm,39.898.034.393,39.898.034.393,,66748670978.0,66748670978.0,,39898034393.0,39898034393.0
Phải thu tiền bánbắt động sản,Phải thu các tổchức và cá nhânkhác > Phải thu tiền bánbắt động sản,Phải thu tiền bánbắt động sản,Trên 03 năm,85.875.144.078,85.875.144.078,Trên 03 năm,62.437.309.400,62.437.309.400,,85875144078.0,85875144078.0,,62437309400.0,62437309400.0
Cộng,Phải thu các tổchức và cá nhânkhác > Cộng,Cộng,,424.192.998.738,424.192.998.738,,480.881.084.631,480.881.084.631,,424192998738.0,424192998738.0,,480881084631.0,480881084631.0
