row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,960.004.125,29.833.682.339,(28.751.900.893),2.041.785.571,960004125.0,29833682339.0,-28751900893.0,2041785571.0
Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),8.088.805.906,32.540.013.078,(30.141.463.320),10.487.355.664,8088805906.0,32540013078.0,-30141463320.0,10487355664.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,86.309.268,1.302.856.645,(1.267.088.614),122.077.299,86309268.0,1302856645.0,-1267088614.0,122077299.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,749.808.051,(749.808.051),-,,749808051.0,-749808051.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,21.763.260,(21.763.260),-,,21763260.0,-21763260.0,
Cộng,Cộng,Cộng,9.135.119.299,64.448.123.373,(60.932.024.138),12.651.218.534,9135119299.0,64448123373.0,-60932024138.0,12651218534.0
