row_label_raw,row_label_full,col_0,2016VND,2015VNDĐã điều chỉnh lại,numeric__2016VND,numeric__2015VNDĐã điều chỉnh lại
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,251.282.298.636,279.258.328.386,251282298636.0,279258328386.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (*)",(25.000.000.000),(27.094.872.000),-25000000000.0,-27094872000.0
Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,226.282.298.636,252.163.456.386,226282298636.0,252163456386.0
