row_label_raw,row_label_full,col_0,Mã số,2016 VND,2015 VND,numeric__Mã số,numeric__2016 VND,numeric__2015 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Nhận tiền góp vốn từ cổ đông không kiểm soát,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Nhận tiền góp vốn từ cổ đông không kiểm soát,Nhận tiền góp vốn từ cổ đông không kiểm soát,31,-,13.557.250.000,31.0,,13557250000.0
Tiền thu từ phát hành lại cổ phiếu quỹ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ phát hành lại cổ phiếu quỹ,Tiền thu từ phát hành lại cổ phiếu quỹ,31,-,9.306.617.716,31.0,,9306617716.0
Tiền thu từ đi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay,Tiền thu từ đi vay,33,237.991.037.869,415.528.101.728,33.0,237991037869.0,415528101728.0
Tiền trả nợ gốc vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(19.550.294.035),(3.893.101.980),34.0,-19550294035.0,-3893101980.0
Tiền trả cổ tức cho cổ đông của Công ty,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả cổ tức cho cổ đông của Công ty,Tiền trả cổ tức cho cổ đông của Công ty,36,(86.882.527.400),(58.841.491.875),36.0,-86882527400.0,-58841491875.0
Tiền trả cổ tức cho cổ đông không kiểm soát,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả cổ tức cho cổ đông không kiểm soát,Tiền trả cổ tức cho cổ đông không kiểm soát,36,(2.303.000.000),-,36.0,-2303000000.0,
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,129.255.216.434,375.657.375.589,40.0,129255216434.0,375657375589.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,(1.163.273.109),116.167.183.862,50.0,-1163273109.0,116167183862.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,332.397.641.629,216.024.629.908,60.0,332397641629.0,216024629908.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,218.118.578,205.827.859,61.0,218118578.0,205827859.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,331.452.487.098,332.397.641.629,70.0,331452487098.0,332397641629.0
