row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,311.220.675.911,346.127.643.035,311220675911.0,346127643035.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,62.244.135.182,76.148.081.468,62244135182.0,76148081468.0
Ảnh hưởng của các mức thuế suất ưu đãi,Ảnh hưởng của các mức thuế suất ưu đãi,Ảnh hưởng của các mức thuế suất ưu đãi,-,(3.936.293.674),,-3936293674.0
Ảnh hưởng của các mức thuế suất khác,Ảnh hưởng của các mức thuế suất khác,Ảnh hưởng của các mức thuế suất khác,,,,
áp dụng tại các công ty con,Ảnh hưởng của các mức thuế suất khác > áp dụng tại các công ty con,áp dụng tại các công ty con,(6.692.403.460),(1.327.333.801),-6692403460.0,-1327333801.0
"Miễn thuế, giảm thuế","Ảnh hưởng của các mức thuế suất khác > Miễn thuế, giảm thuế","Miễn thuế, giảm thuế",(6.669.830.319),(3.045.971.846),-6669830319.0,-3045971846.0
Ảnh hưởng của chi phí không được khấu trừ thuế,Ảnh hưởng của các mức thuế suất khác > Ảnh hưởng của chi phí không được khấu trừ thuế,Ảnh hưởng của chi phí không được khấu trừ thuế,983.070.084,1.107.749.215,983070084.0,1107749215.0
Ảnh hưởng của thu nhập không bị tính thuế,Ảnh hưởng của các mức thuế suất khác > Ảnh hưởng của thu nhập không bị tính thuế,Ảnh hưởng của thu nhập không bị tính thuế,(1.453.789.108),(2.803.000.085),-1453789108.0,-2803000085.0
Tài sản thuế thu nhập hoãn lại không được ghi nhận,Ảnh hưởng của các mức thuế suất khác > Tài sản thuế thu nhập hoãn lại không được ghi nhận,Tài sản thuế thu nhập hoãn lại không được ghi nhận,-,2.032.796.828,,2032796828.0
Dự phòng thiếu trong những năm trước,Ảnh hưởng của các mức thuế suất khác > Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,811.163.583,1.262.167.574,811163583.0,1262167574.0
,,,49.222.345.962,69.438.195.679,49222345962.0,69438195679.0
