row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Nhận ứng trước của khách hàng thương mại,Nhận ứng trước của khách hàng thương mại,Nhận ứng trước của khách hàng thương mại,9.815.154,9.801.676,9815154.0,9801676.0
Nhận ứng trước của khách hàng dịch vụ xây dựng,Nhận ứng trước của khách hàng dịch vụ xây dựng,Nhận ứng trước của khách hàng dịch vụ xây dựng,-,6.432.959,,6432959.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.815.154,16.234.635,9815154.0,16234635.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Ứng trước từ các bên liên quan (TM số 29),Trong đó: > Ứng trước từ các bên liên quan (TM số 29),Ứng trước từ các bên liên quan (TM số 29),8.640.087,15.073.046,8640087.0,15073046.0
Ứng trước từ các bên thứ ba,Trong đó: > Ứng trước từ các bên thứ ba,Ứng trước từ các bên thứ ba,1.175.067,1.161.589,1175067.0,1161589.0
