row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả người bán ngắn hạn (TM số 16),Phải trả người bán ngắn hạn (TM số 16),Phải trả người bán ngắn hạn (TM số 16),Phải trả người bán ngắn hạn (TM số 16),Phải trả người bán ngắn hạn (TM số 16),Phải trả người bán ngắn hạn (TM số 16),Phải trả người bán ngắn hạn (TM số 16),,,,
Công ty TNHH Hưng Thắng Lợi Gia Lai,Phải trả người bán ngắn hạn (TM số 16) > Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty con,Mua hàng hóa,157.029.538,-,,,157029538.0,
Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Phải trả người bán ngắn hạn (TM số 16) > Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Công ty con,Mua hàng hóa,14.825.091,17.495.005,,,14825091.0,17495005.0
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Phải trả người bán ngắn hạn (TM số 16) > Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty liên quan,Mua hàng hóa,9.257.374,-,,,9257374.0,
Công ty Cổ phần Chăn nuôi Gia Lai,Phải trả người bán ngắn hạn (TM số 16) > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty con,Mua hàng hóa,8.238.706,12.792.908,,,8238706.0,12792908.0
Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Phải trả người bán ngắn hạn (TM số 16) > Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty có cùng thành viên HĐQT,Mua hàng hóa,-,5.921.864,,,,5921864.0
Các công ty khác,Phải trả người bán ngắn hạn (TM số 16) > Các công ty khác,Các công ty khác,Bên liên quan,Mua hàng hóa,916.407,5.320.743,,,916407.0,5320743.0
,,,,,190.267.116,41.530.520,,,190267116.0,41530520.0
