row_label_raw,row_label_full,Tên công ty,Lĩnh vực kinh doanh,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Lĩnh vực kinh doanh,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Lĩnh vực kinh doanh,Tỷ lệsở hữuvà biểuquyết%,Giá gốc đầu tưNgàn VND,Dự phòngNgàn VND,Tỷ lệsở hữuvà biểuquyết%,Giá gốc đầu tưNgàn VND,Dự phòngNgàn VND,,,,,,,
Công ty Cổ phần Đầu tư và Tư vấnXây dựng Á Đông,Tên công ty > Công ty Cổ phần Đầu tư và Tư vấnXây dựng Á Đông,Công ty Cổ phần Đầu tư và Tư vấnXây dựng Á Đông,Tư vấn và thiết kế,"25,00",5.000.000,(5.000.000),"25,00",5.000.000,-,,25.0,5000000.0,-5000000.0,25.0,5000000.0,
