row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Ngàn VND Số cuối năm
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.308.062,3.925.976,(4.344.994),889.044,1308062.0,3925976.0,-4344994.0,889044.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,168.340,19.885.241,(18.558.721),1.494.860,168340.0,19885241.0,-18558721.0,1494860.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,65.230,-,-,65.230,65230.0,,,65230.0
Khác,Khác,Khác,2.724,1.452.319,(1.455.043),-,2724.0,1452319.0,-1455043.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.544.356,25.263.536,(24.358.758),2.449.134,1544356.0,25263536.0,-24358758.0,2449134.0
