row_label_raw,row_label_full,col_0,Ngắn hạn,Dài hạn,Ngàn VND Tổng cộng,numeric__Ngắn hạn,numeric__Dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,678.872.990,6.428.613.238,7.107.486.228,678872990.0,6428613238.0,7107486228.0
Trả nợ gốc vay trong năm,Trả nợ gốc vay trong năm,Trả nợ gốc vay trong năm,(363.142.899),(620.000.000),(983.142.899),-363142899.0,-620000000.0,-983142899.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,875.666.390,(875.666.390),-,875666390.0,-875666390.0,
Phân bổ chỉ phí phát hành trái phiếu,Phân bổ chỉ phí phát hành trái phiếu,Phân bổ chỉ phí phát hành trái phiếu,2.188.270,10.961.158,13.149.428,2188270.0,10961158.0,13149428.0
Số cuối năm,Số cuối năm,Số cuối năm,1.193.584.752,4.943.908.006,6.137.492.758,1193584752.0,4943908006.0,6137492758.0
