row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23.1,256.060.554,376.925.022,,231.0,256060554.0,376925022.0
02,02,02,2. Các khoản giảm trừ doanh thu,23.1,(3.711.538),(13.318.930),,231.0,-3711538.0,-13318930.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.1,252.349.016,363.606.092,,231.0,252349016.0,363606092.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,24,(245.921.405),(334.486.271),,24.0,-245921405.0,-334486271.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,6.427.611,29.119.821,,,6427611.0,29119821.0
21,21,21,6. Doanh thu hoạt động tài chính,23.2,938.548.947,867.189.161,,232.0,938548947.0,867189161.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,25,(1.128.776.453) (526.273.114),(796.423.607) (759.605.140),,25.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,25,(1.128.776.453) (526.273.114),(796.423.607) (759.605.140),,25.0,,
25,25,25,8. Chi phí bán hàng,26,(13.347.097),(33.525.809),,26.0,-13347097.0,-33525809.0
26,26,26,9. Chi phí quản lý doanh nghiệp,26,(87.840.362),(1.049.008.242),,26.0,-87840362.0,-1049008242.0
30,30,30,10. Lỗ thuần từ hoạt động kinh doanh,,(284.987.354),(982.648.676),,,-284987354.0,-982648676.0
31,31,31,11. Thu nhập khác,27,933.629,1.974.266,,27.0,933629.0,1974266.0
32,32,32,12. Chi phí khác,27,(16.852.231),(48.104.109),,27.0,-16852231.0,-48104109.0
40,40,40,13. Lỗ khác,27,(15.918.602),(46.129.843),,27.0,-15918602.0,-46129843.0
50,50,50,14. Tổng lỗ kế toán trước thuế,,(300.905.956),(1.028.778.519),,,-300905956.0,-1028778519.0
51,51,51,15. Chi phí thuế TNDN hiện hành,28.1,-,-,,281.0,,
52,52,52,16. Thu nhập thuế TNDN hoãn lại,28.2,581.096,347.000,,282.0,581096.0,347000.0
60,60,60,17. Lỗ sau thuế TNDN,,(300.324.860),(1.028.431.519),,,-300324860.0,-1028431519.0
