row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,9.124.960.278,9.676.729.356,,,9124960278.0,9676729356.0
310,310,310,I. Nợ ngắn hạn,,3.514.294.112,2.417.473.192,,,3514294112.0,2417473192.0
311,311,311,1. Phải trả người bán ngắn hạn,16,217.956.730,114.348.264,,16.0,217956730.0,114348264.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,9.815.154,16.234.635,,17.0,9815154.0,16234635.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,2.449.134,1.544.356,,18.0,2449134.0,1544356.0
314,314,314,4. Phải trả người lao động,,9.329.446,11.475.806,,,9329446.0,11475806.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,1.981.131.695,1.344.093.841,,19.0,1981131695.0,1344093841.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,81.818,409.091,,,81818.0,409091.0
319,319,319,7. Phải trả ngắn hạn khác,20,99.841.873,250.390.699,,20.0,99841873.0,250390699.0
320,320,320,8. Vay ngắn hạn,21,1.193.584.752,678.872.990,,21.0,1193584752.0,678872990.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,103.510,103.510,,,103510.0,103510.0
330,330,330,II. Nợ dài hạn,,5.610.666.166,7.259.256.164,,,5610666166.0,7259256164.0
333,333,333,1. Chi phí phải trả dài hạn,19,653.649.038,817.366.279,,19.0,653649038.0,817366279.0
337,337,337,2. Phải trả dài hạn khác,20,7.666.626,7.666.626,,20.0,7666626.0,7666626.0
338,338,338,3. Vay dài hạn,21,4.943.908.006,6.428.613.238,,21.0,4943908006.0,6428613238.0
342,342,342,4. Dự phòng phải trả dài hạn,,5.442.496,5.610.021,,,5442496.0,5610021.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.837.668.469,6.139.478.329,,,5837668469.0,6139478329.0
410,410,410,I. Vốn chủ sở hữu,22.1,5.837.668.469,6.139.478.329,,221.0,5837668469.0,6139478329.0
411,411,411,1. Vốn cổ phần,,9.274.679.470,9.274.679.470,,,9274679470.0,9274679470.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,9.274.679.470,9.274.679.470,,,9274679470.0,9274679470.0
412,412,412,2. Thắng dư vốn cổ phần,,-,3.263.858.784,,,,3263858784.0
415,415,415,3. Cổ phiếu quỹ,,(686.640),(686.640),,,-686640.0,-686640.0
418,418,418,4. Quỹ đầu tư phát triển,,279.895.303,279.895.303,,,279895303.0,279895303.0
421,421,421,5. Lỗ lũy kế,,(3.716.219.664),(6.678.268.588),,,-3716219664.0,-6678268588.0
421a,421a,421a,- Lỗ lũy kế đến cuối năm trước,,(3.415.894.804),(5.649.837.069),,,-3415894804.0,-5649837069.0
421b,421b,421b,- Lỗ trong năm,,(300.324.860),(1.028.431.519),,,-300324860.0,-1028431519.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,14.962.628.747,15.816.207.685,,,14962628747.0,15816207685.0
