row_label_raw,row_label_full,"15. Người mua trả tiền trước > - Khoản người mua trả trước liên quan đến chuyển nhượng quyền sử dụng đất tại Dĩ An, Bình Dương (Thuyết minh tại mục 11*)","Số cuối năm > 22,000,000,000","Số đầu năm > 22,000,000,000","numeric__Số cuối năm > 22,000,000,000","numeric__Số đầu năm > 22,000,000,000"
"- Người mua trả tiền trước bằng ngoại tệ (834,457.80 USD)","- Người mua trả tiền trước bằng ngoại tệ (834,457.80 USD)","- Người mua trả tiền trước bằng ngoại tệ (834,457.80 USD)","17,849,799,609","15,424,465,412",,
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,"19,337,322,091","20,140,770,810",,
Cộng,Cộng,Cộng,"59,187,121,700","57,565,236,221",,
