row_label_raw,row_label_full,4. Doanh thu hoạt động tài chính,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
- Lãi tiền gửi ngân hàng,- Lãi tiền gửi ngân hàng,- Lãi tiền gửi ngân hàng,"5,032,236,586","1,504,965,335",,
- Lãi cho vay,- Lãi cho vay,- Lãi cho vay,"12,565,339,905","3,818,923,742",,
- Lãi chênh lệch tỷ giá,- Lãi chênh lệch tỷ giá,- Lãi chênh lệch tỷ giá,"9,843,258,028","5,119,530,640",,
- Lãi liên quan đến việc thoái một phần vốn vào Quỹ đầu tư Chứng khoán Y tế Bản Việt,- Lãi liên quan đến việc thoái một phần vốn vào Quỹ đầu tư Chứng khoán Y tế Bản Việt,- Lãi liên quan đến việc thoái một phần vốn vào Quỹ đầu tư Chứng khoán Y tế Bản Việt,"3,452,120,000",-,,
- Cổ tức nhận được,- Cổ tức nhận được,- Cổ tức nhận được,"1,201,240",,,
Cộng,Cộng,Cộng,"30,894,155,758","10,443,419,717",,
