row_label_raw,row_label_full,13.2 Đầu tư góp vốn,13.2 Đầu tư góp vốn_1,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng (d),Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__13.2 Đầu tư góp vốn_1,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng (d),numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
a),a),a),- Đầu tư vào công ty con,"367,985,487,443","333,817,832,637","(34,167,654,806)","364,685,487,443","316,652,711,782","(48,032,775,661)",,,,,,,
b),b),b),"- Đầu tư vào công ty liên doanh, liên kết","120,455,473,000","112,870,528,932","(7,584,944,068)","96,191,518,700","90,815,185,071","(5,376,333,629)",,,,,,,
c),c),c),- Đầu tư vào đơn vị khác,"58,359,784,766","57,796,010,812","(563,773,954)","59,034,784,766","58,930,545,502","(104,239,264)",,,,,,,
,,,Cộng,"546,800,745,209","504,484,372,380","(42,316,372,829)","519,911,790,909","466,398,442,355","(53,513,348,554)",,,,,,,
