row_label_raw,row_label_full,Nguyên giá,"Nhà cửa, Vật kiến trúc",Máy móc thiết bị,Phương tiện vận tải,Thiết bị quản lý,Cộng,"numeric__Nhà cửa, Vật kiến trúc",numeric__Máy móc thiết bị,numeric__Phương tiện vận tải,numeric__Thiết bị quản lý,numeric__Cộng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,"11,825,249,182","21,651,875,400","8,575,172,871","1,014,969,310","43,067,266,763",,,,,
Mua trong năm,Mua trong năm,Mua trong năm,-,"4,522,111,453","4,575,720,353","30,500,000","9,128,331,806",,,,,
Đầu tư XDCB hoàn thành,Đầu tư XDCB hoàn thành,Đầu tư XDCB hoàn thành,"62,649,870,547","107,325,211",-,-,"62,757,195,758",,,,,
"Thanh lý, nhượng bán","Thanh lý, nhượng bán","Thanh lý, nhượng bán","1,276,500,000",-,"491,526,381",-,"1,768,026,381",,,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,"73,198,619,729","26,173,986,853","12,659,366,843","1,045,469,310","113,184,767,946",,,,,
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,"6,785,010,793","15,076,474,030","6,530,449,805","806,599,597","29,198,534,225",,,,,
Khấu hao trong năm,Khấu hao trong năm,Khấu hao trong năm,"2,305,250,138","2,634,806,076","1,034,095,897","65,625,293","6,039,777,403",,,,,
"Thanh lý, nhượng bán","Thanh lý, nhượng bán","Thanh lý, nhượng bán","1,276,500,000",-,"352,217,728",-,"1,628,717,728",,,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,"7,813,760,931","17,711,280,106","7,212,327,974","872,224,890","33,609,593,900",,,,,
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,,
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,"5,040,238,389","6,575,401,370","2,044,723,066","208,369,713","13,868,732,538",,,,,
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,"65,384,858,799","8,462,706,747","5,447,038,869","173,244,420","79,575,174,046",,,,,
