row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2023 > VND,01/01/2023 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 > VND
300,300,300,C. NỘ PHẢI TRẢ,,1.480.743.623.283,2.002.179.307.108,,,1480743623283.0,2002179307108.0
310,310,310,I. Nợ ngắn hạn,,1.123.000.270.553,1.996.521.994.156,,,1123000270553.0,1996521994156.0
311,311,311,1. Phải trả người bán ngắn hạn,19,109.589.005.290,139.912.831.858,,19.0,109589005290.0,139912831858.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,19.931.167.711,31.062.040.165,,20.0,19931167711.0,31062040165.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,106.967.449.410,161.395.180.442,,21.0,106967449410.0,161395180442.0
314,314,314,4. Phải trả người lao động,,26.175.662.310,87.395.467.992,,,26175662310.0,87395467992.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,68.807.677.099,119.780.743.984,,22.0,68807677099.0,119780743984.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,24,101.863.803.937,11.862.148.197,,24.0,101863803937.0,11862148197.0
319,319,319,7. Phải trả ngắn hạn khác,23,248.617.301.081,417.338.115.143,,23.0,248617301081.0,417338115143.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,18,433.182.731.821,1.003.076.901.962,,18.0,433182731821.0,1003076901962.0
322,322,322,9. Quỹ khen thưởng phúc lợi,,7.865.471.894,24.698.564.412,,,7865471894.0,24698564412.0
330,330,330,II. Nợ dài hạn,,357.743.352.730,5.657.312.952,,,357743352730.0,5657312952.0
337,337,337,1. Phải trả dài hạn khác,23,3.758.312.730,3.384.592.952,,23.0,3758312730.0,3384592952.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,18,353.985.040.000,2.272.720.000,,18.0,353985040000.0,2272720000.0
400,400,400,D. VỐN CHỦ SỐ HỮU,,5.620.534.519.389,5.614.893.144.106,,,5620534519389.0,5614893144106.0
410,410,410,I. Vốn chủ sở hữu,25,5.620.534.519.389,5.614.893.144.106,,25.0,5620534519389.0,5614893144106.0
411,411,411,1. Vốn góp của chủ sở hữu,,4.636.785.340.000,4.636.785.340.000,,,4636785340000.0,4636785340000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,4.636.785.340.000,4.636.785.340.000,,,4636785340000.0,4636785340000.0
412,412,412,2. Thặng dư vốn cổ phần,,149.798.900.000,149.798.900.000,,,149798900000.0,149798900000.0
414,414,414,3. Vốn khác của chủ sở hữu,,54.125.000.000,54.125.000.000,,,54125000000.0,54125000000.0
415,415,415,4. Cổ phiếu quỹ,,(1.080.000),(1.080.000),,,-1080000.0,-1080000.0
418,418,418,5. Quỹ đầu tư phát triển,,143.649.701.920,124.560.976.945,,,143649701920.0,124560976945.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,594.159.821.343,617.131.127.936,,,594159821343.0,617131127936.0
421a,421a,421a,- LNST chua phân phối lũy kế đến cuối năm trước,,592.142.240.845,426.243.878.191,,,592142240845.0,426243878191.0
421b,421b,421b,- LNST chua phân phối năm nay,,2.017.580.498,190.887.249.745,,,2017580498.0,190887249745.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,42.016.836.126,32.492.879.225,,,42016836126.0,32492879225.0
