row_label_raw,row_label_full,a) Tài sản thuế thu nhập hoãn lại,31/12/2023,01/01/2023,numeric__31/12/2023,numeric__01/01/2023
a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,VND,VND,,
- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại > - Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,20%,20%,0.2,0.2
- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,a) Tài sản thuế thu nhập hoãn lại > - Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,-,1.887.165.586,,1887165586.0
Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,-,1.887.165.586,,1887165586.0
