row_label_raw,row_label_full,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam - Chi nhánh Thái Hà - VND > Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vương,"Lãi suất năm > 7% > 12,3-12,7%",Năm đáo hạn > 2025 > 20 - 24 tháng,Mục đích vay > Mua sắm tài sản > Phục vụ hoạt động sản xuất kinh doanh,Hình thức bảo đảm > Tài sản > Thế chấp bằng hợp đồng tiền gửi,31/12/2023 > VND > 1.354.720.000 > -,01/01/2023 > VND > 2.272.720.000 > 8.081.018.000,"numeric__Lãi suất năm > 7% > 12,3-12,7%",numeric__Năm đáo hạn > 2025 > 20 - 24 tháng,numeric__Mục đích vay > Mua sắm tài sản > Phục vụ hoạt động sản xuất kinh doanh,numeric__Hình thức bảo đảm > Tài sản > Thế chấp bằng hợp đồng tiền gửi,numeric__31/12/2023 > VND > 1.354.720.000 > -,numeric__01/01/2023 > VND > 2.272.720.000 > 8.081.018.000
,,,,,,,1.354.720.000,10.353.738.000,,,,,1354720000.0,10353738000.0
,,,,,,,(918.000.000),(8.081.018.000),,,,,-918000000.0,-8081018000.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,,,,,436.720.000,2.272.720.000,,,,,436720000.0,2272720000.0
