row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2023 > VND,Năm 2022 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2023 > VND,numeric__Năm 2022 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,27,1.026.200.764.186,3.670.718.806.632,,27.0,1026200764186.0,3670718806632.0
02,02,02,2. Các khoản giảm trừ doanh thu,28,92.452.222.338,195.004.584.705,,28.0,92452222338.0,195004584705.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,933.748.541.848,3.475.714.221.927,,,933748541848.0,3475714221927.0
11,11,11,4. Giá vốn hàng bán,29,750.856.864.297,2.630.339.753.956,,29.0,750856864297.0,2630339753956.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,182.891.677.551,845.374.467.971,,,182891677551.0,845374467971.0
21,21,21,6. Doanh thu hoạt động tài chính,30,64.827.391.853,112.485.157.220,,30.0,64827391853.0,112485157220.0
22,22,22,7. Chi phí tài chính,31,89.178.157.416,149.134.995.943,,31.0,89178157416.0,149134995943.0
23,23,23,Trong đó: Chi phí lãi vay,,89.178.157.416,149.134.995.943,,,89178157416.0,149134995943.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,-,-,,,,
25,24 > 25,25,9. Chi phí bán hàng,32,16.557.023.750,239.862.372.812,,32.0,16557023750.0,239862372812.0
26,24 > 26,26,10. Chi phí quản lý doanh nghiệp,33,138.154.848.029,317.901.867.940,,33.0,138154848029.0,317901867940.0
30,24 > 30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,3.829.040.209,250.960.388.496,,,3829040209.0,250960388496.0
31,24 > 31,31,12. Thu nhập khác,34,9.441.320.185,9.456.035.997,,34.0,9441320185.0,9456035997.0
32,24 > 32,32,13. Chi phí khác,35,8.363.047.734,14.463.812.257,,35.0,8363047734.0,14463812257.0
40,24 > 40,40,14. Lợi nhuận khác,,1.078.272.451,(5.007.776.260),,,1078272451.0,-5007776260.0
50,24 > 50,50,15. Tổng lợi nhuận kế toán trước thuế,,4.907.312.660,245.952.612.236,,,4907312660.0,245952612236.0
51,24 > 51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,36,2.851.958.127,53.408.791.917,,36.0,2851958127.0,53408791917.0
52,24 > 52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,37,-,(1.887.165.586),,37.0,,-1887165586.0
60,24 > 60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,2.055.354.533,194.430.985.905,,,2055354533.0,194430985905.0
61,24 > 61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,2.003.729.301,190.887.249.745,,,2003729301.0,190887249745.0
62,24 > 62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,51.625.232,3.543.736.160,,,51625232.0,3543736160.0
70,24 > 70,70,21. Lãi cơ bản trên cổ phiếu,38,4,631,,38.0,4.0,631.0
