row_label_raw,row_label_full,Tên Công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Cen Housing,Công ty Cổ phần Cen Housing,Công ty Cổ phần Cen Housing,Thành phố Hà Nội,"49,28%",51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác.",,0.4928,0.51,
Công ty Cổ phần Cen Vĩnh Phúc,Công ty Cổ phần Cen Vĩnh Phúc,Công ty Cổ phần Cen Vĩnh Phúc,Tỉnh Vĩnh Phúc,51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác.",,0.51,0.51,
Công ty Cổ phần Cen Miền Trung,Công ty Cổ phần Cen Miền Trung,Công ty Cổ phần Cen Miền Trung,Thành phố Đà Nẵng,51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác.",,0.51,0.51,
Công ty Cổ phần Cen Bắc Ninh,Công ty Cổ phần Cen Bắc Ninh,Công ty Cổ phần Cen Bắc Ninh,Tỉnh Bắc Ninh,51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác.",,0.51,0.51,
Công ty Cổ phần Cen Hưng Yên,Công ty Cổ phần Cen Hưng Yên,Công ty Cổ phần Cen Hưng Yên,Tỉnh Hưng Yên,51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác.",,0.51,0.51,
