row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2023 > VND,01/01/2023 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.960.760.376.051,5.105.800.891.005,,,4960760376051.0,5105800891005.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,141.770.671.952,101.302.605.509,,4.0,141770671952.0,101302605509.0
111,111,111,1. Tiền,,141.770.671.952,101.302.605.509,,,141770671952.0,101302605509.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,134.142.084.595,283.834.355.216,,5.0,134142084595.0,283834355216.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,134.142.084.595,283.834.355.216,,,134142084595.0,283834355216.0
130,130,130,III. Các khoản phải thu ngắn hạn,,4.110.704.050.589,4.270.225.213.007,,,4110704050589.0,4270225213007.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,541.725.622.661,752.383.502.224,,6.0,541725622661.0,752383502224.0
132,132,132,2. Trà trước cho người bán ngắn hạn,7,109.726.446.880,172.254.987.772,,7.0,109726446880.0,172254987772.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,518.453.072.948,618.203.700.000,,8.0,518453072948.0,618203700000.0
136,136,136,4. Phải thu ngắn hạn khác,9,3.013.412.279.671,2.799.188.756.066,,9.0,3013412279671.0,2799188756066.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(72.613.371.571),(71.805.733.055),,,-72613371571.0,-71805733055.0
140,140,140,IV. Hàng tồn kho,11,556.050.467.233,424.204.451.392,,11.0,556050467233.0,424204451392.0
141,141,141,1. Hàng tồn kho,,556.050.467.233,424.204.451.392,,,556050467233.0,424204451392.0
150,150,150,V. Tài sản ngắn hạn khác,,18.093.101.682,26.234.265.881,,,18093101682.0,26234265881.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,7.181.571.736,10.683.097.609,,16.0,7181571736.0,10683097609.0
152,152,152,2. Thuế GTGT được khấu trừ,,9.603.950.304,13.367.738.014,,,9603950304.0,13367738014.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,1.307.579.642,2.183.430.258,,21.0,1307579642.0,2183430258.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.140.517.766.621,2.511.271.560.209,,,2140517766621.0,2511271560209.0
210,210,210,I. Các khoản phải thu dài hạn,,1.750.296.744.036,2.103.585.619.985,,,1750296744036.0,2103585619985.0
216,216,216,1. Phải thu dài hạn khác,9,1.773.846.744.036,2.127.135.619.985,,9.0,1773846744036.0,2127135619985.0
219,219,219,2. Dự phòng phải thu dài hạn khó đòi,,(23.550.000.000),(23.550.000.000),,,-23550000000.0,-23550000000.0
220,220,220,II. Tài sản cố định,,208.832.482.751,213.944.763.606,,,208832482751.0,213944763606.0
221,221,221,1. Tài sản cố định hữu hình,13,121.833.929.023,137.773.309.752,,13.0,121833929023.0,137773309752.0
222,222,222,- Nguyên giá,,188.345.937.504,195.409.596.595,,,188345937504.0,195409596595.0
223,223,223,- Giá trị hao mòn luỹ kế,,(66.512.008.481),(57.636.286.843),,,-66512008481.0,-57636286843.0
227,227,227,2. Tài sản cố định vô hình,14,86.998.553.728,76.171.453.854,,14.0,86998553728.0,76171453854.0
228,228,228,- Nguyên giá,,216.840.872.711,174.699.843.213,,,216840872711.0,174699843213.0
229,229,229,- Giá trị hao mòn luỹ kế,,(129.842.318.983),(98.528.389.359),,,-129842318983.0,-98528389359.0
230,230,230,III. Bất động sản đầu tư,15,125.368.274.813,129.872.524.205,,15.0,125368274813.0,129872524205.0
231,231,231,- Nguyên giá,,135.127.481.829,135.127.481.829,,,135127481829.0,135127481829.0
232,232,232,- Giá trị hao mòn luỹ kế,,(9.759.207.016),(5.254.957.624),,,-9759207016.0,-5254957624.0
240,240,240,IV. Tài sản dở dang dài hạn,12,6.594.940.636,24.921.814.594,,12.0,6594940636.0,24921814594.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,6.594.940.636,24.921.814.594,,,6594940636.0,24921814594.0
260,260,260,VI. Tài sản dài hạn khác,,49.425.324.385,38.946.837.819,,,49425324385.0,38946837819.0
261,261,261,1. Chi phí trả trước dài hạn,16,48.410.013.804,37.059.672.233,,16.0,48410013804.0,37059672233.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,37,-,1.887.165.586,,37.0,,1887165586.0
269,269,269,3. Lợi thế thương mại,17,1.015.310.581,-,,17.0,1015310581.0,
270,270,270,TỔNG CỘNG TÀI SẢN,,7.101.278.142.672,7.617.072.451.214,,,7101278142672.0,7617072451214.0
