row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2020,01/01/2020,numeric__Môi quan hệ,numeric__31/12/2020,numeric__01/01/2020
Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty con của bên liên quan,86.922.844.569,144.045.247.308,,86922844569.0,144045247308.0
Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Chung thành viên lãnh đạo,-,199.420.561.912,,,199420561912.0
Công ty CP Đầu tư & KD Bất động sản DLGL,Công ty CP Đầu tư & KD Bất động sản DLGL,Công ty CP Đầu tư & KD Bất động sản DLGL,Công ty con,-,1.948.014.088,,,1948014088.0
Cộng,Cộng,Cộng,,86.922.844.569,345.413.823.308,,86922844569.0,345413823308.0
