row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,112.267.301.177,103.332.816.181,112267301177.0,103332816181.0
Lãi trái phiếu,Lãi trái phiếu,Lãi trái phiếu,76.045.484.411,57.531.860.244,76045484411.0,57531860244.0
Lỗ từ thanh lý chứng khoán kinh doanh,Lỗ từ thanh lý chứng khoán kinh doanh,Lỗ từ thanh lý chứng khoán kinh doanh,211.200.000.000,-,211200000000.0,
Lỗ từ chuyển nhượng vốn góp,Lỗ từ chuyển nhượng vốn góp,Lỗ từ chuyển nhượng vốn góp,216.155.516.000,-,216155516000.0,
Lỗ chênh lệch tỷ giá trong thanh toán,Lỗ chênh lệch tỷ giá trong thanh toán,Lỗ chênh lệch tỷ giá trong thanh toán,-,91.785.739,,91785739.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,6.059.214.271,5.043.360.154,6059214271.0,5043360154.0
Dự phòng giảm giá và tổn thất đầu tư dài hạn,Dự phòng giảm giá và tổn thất đầu tư dài hạn,Dự phòng giảm giá và tổn thất đầu tư dài hạn,252.056.420.034,70.384.310.087,252056420034.0,70384310087.0
Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,(18.192.367.846),18.192.367.846,-18192367846.0,18192367846.0
Phí phát hành trái phiếu,Phí phát hành trái phiếu,Phí phát hành trái phiếu,518.660.004,1.823.813.001,518660004.0,1823813001.0
Cộng,Cộng,Cộng,856.110.228.051,256.400.313.252,856110228051.0,256400313252.0
