row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2020,01/01/2020,numeric__Môi quan hệ,numeric__31/12/2020,numeric__01/01/2020
Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Chung thành viên lãnh đạo,24.931.007.623,29.128.704.983,,24931007623.0,29128704983.0
Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty con của bên liên quan,4.303.494.125,17.175.502.322,,4303494125.0,17175502322.0
Công ty CP Đầu tư & KD Bất động sản ĐLGL,Công ty CP Đầu tư & KD Bất động sản ĐLGL,Công ty CP Đầu tư & KD Bất động sản ĐLGL,Công ty con,-,177.809.710,,,177809710.0
Cộng,Cộng,Cộng,,29.234.501.748,46.482.017.015,,29234501748.0,46482017015.0
