row_label_raw,row_label_full,col_0,Ngoại tê,31/12/2020,Ngoại tê_1,01/01/2020,numeric__Ngoại tê,numeric__31/12/2020,numeric__Ngoại tê_1,numeric__01/01/2020
- Tiền mặt tại quỹ (VND),- Tiền mặt tại quỹ (VND),- Tiền mặt tại quỹ (VND),,4.364.863.269,,7.145.125.011,,4364863269.0,,7145125011.0
- Tiền gửi ngân hàng,- Tiền gửi ngân hàng,- Tiền gửi ngân hàng,,1.244.800.713,,6.389.572.157,,1244800713.0,,6389572157.0
+ VND,+ VND,+ VND,,1.240.174.784,,6.298.592.794,,1240174784.0,,6298592794.0
+ USD,+ USD,+ USD,"1.336,30 #",4.625.929,"3.937,07 #",90.979.363,,4625929.0,,90979363.0
Cộng,Cộng,Cộng,,5.609.663.982,,13.534.697.168,,5609663982.0,,13534697168.0
