row_label_raw,row_label_full,CHỈ TIÊU,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Ngoại tệ các loại (USD),Ngoại tệ các loại (USD),Ngoại tệ các loại (USD),"1.336,30","3.937,07",1336.3,3937.07
Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,3.948.050.164,3.948.050.164,3948050164.0,3948050164.0
- Vachetti Giuseppe S.P.A,- Vachetti Giuseppe S.P.A,- Vachetti Giuseppe S.P.A,636.431.769,636.431.769,636431769.0,636431769.0
- Công ty TNHH Nam Thuận,- Công ty TNHH Nam Thuận,- Công ty TNHH Nam Thuận,533.661.700,533.661.700,533661700.0,533661700.0
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,2.777.956.695,2.777.956.695,2777956695.0,2777956695.0
