row_label_raw,row_label_full,56 cui1 nam,56 cui1 nam_1,56 dau nam,56 dau nam_1,56 dau nam_2,numeric__56 cui1 nam_1,numeric__56 dau nam,numeric__56 dau nam_1,numeric__56 dau nam_2
Gia 9gc,Gia 9gc,Gia 9gc,Dy phang,Gia 9gc,Dy phang,,,,,
VND,VND,VND,VND,VND,VND,,,,,
725.929.532.711,VND > 725.929.532.711,725.929.532.711,-,548.565.585.097,-,,,548565585097.0,,
1.689.315.432,VND > 1.689.315.432,1.689.315.432,-,2.318.770.814,-,,,2318770814.0,,
320.123.042,VND > 320.123.042,320.123.042,-,320.123.042,-,,,320123042.0,,
727.938.971.185,VND > 727.938.971.185,727.938.971.185,-,551.205.478.953,-,,,551205478953.0,,
