row_label_raw,row_label_full,Nam may,Nam truvc,numeric__Nam truvc
VND,VND,VND,VND,
2.057.452.886.417,VND > 2.057.452.886.417,2.057.452.886.417,1.034.263.549.021,1034263549021.0
(463.698.272.422),VND > (463.698.272.422),(463.698.272.422),(575.339.832.000),-575339832000.0
-,VND > -,-,(6.016.151.306),-6016151306.0
11.635.391.525,VND > 11.635.391.525,11.635.391.525,23.363.959.298,23363959298.0
-,VND > -,-,476.271.525.013,476271525013.0
733.577.692.593,733.577.692.593,733.577.692.593,-,
871.812.312.927,871.812.312.927,871.812.312.927,-,
87.181.231.293,871.812.312.927 > 87.181.231.293,87.181.231.293,95.254.305.003,95254305003.0
