row_label_raw,row_label_full,Giá trị các khoản phải thu quá hạn thanh toán,Số cuối năm > Giá gốcVND > Giá trị các khoản phải thu quá hạn thanh toán,Số cuối năm > Giá trị có khả năng thu hồiVND > Giá trị các khoản phải thu quá hạn thanh toán,Số đầu năm > Giá gốcVND > Giá trị các khoản phải thu quá hạn thanh toán,Số đầu năm > Giá trị có khả năng thu hồiVND > Giá trị các khoản phải thu quá hạn thanh toán,numeric__Số cuối năm > Giá gốcVND > Giá trị các khoản phải thu quá hạn thanh toán,numeric__Số cuối năm > Giá trị có khả năng thu hồiVND > Giá trị các khoản phải thu quá hạn thanh toán,numeric__Số đầu năm > Giá gốcVND > Giá trị các khoản phải thu quá hạn thanh toán,numeric__Số đầu năm > Giá trị có khả năng thu hồiVND > Giá trị các khoản phải thu quá hạn thanh toán
Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,8.192.395.731,1.042.185.820,11.161.659.619,918.398.669,8192395731.0,1042185820.0,11161659619.0,918398669.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,2.752.944.863,997.550.552,2.949.932.052,1.096.062.146,2752944863.0,997550552.0,2949932052.0,1096062146.0
,,,10.945.340.594,2.039.736.372,14.111.591.671,2.014.460.815,10945340594.0,2039736372.0,14111591671.0,2014460815.0
