row_label_raw,row_label_full,Nam nay,Nam truoc,VND,numeric__Nam truoc,numeric__VND
20.793.727.364,20.793.727.364,20.793.727.364,192.210.851.958,18.974.186.753,192210851958.0,18974186753.0
25.388.380.145,25.388.380.145,25.388.380.145,15.758.471.393,72.539.304.010,15758471393.0,72539304010.0
167.513.925.221,167.513.925.221,167.513.925.221,155.670.851.465,167.513.925.221,155670851465.0,167513925221.0
505.209.523.493,505.209.523.493,505.209.523.493,445.581.900.363,,445581900363.0,
