row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 4.056.955.004.030,Số đầu nămVND > 4.066.195.798.606,numeric__Số cuối nămVND > 4.056.955.004.030,numeric__Số đầu nămVND > 4.066.195.798.606
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,3.793.474.213.849,4.066.195.798.606,3793474213849.0,4066195798606.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,5.843.659.153.586,8.936.400.055.147,5843659153586.0,8936400055147.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,1.967.697.928.924,2.690.615.911.346,1967697928924.0,2690615911346.0
,,,15.661.786.300.389,19.759.407.563.705,15661786300389.0,19759407563705.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),4.056.955.004.030,4.066.195.798.606,4056955004030.0,4066195798606.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,11.604.831.296.359,15.693.211.765.099,11604831296359.0,15693211765099.0
